station_id,datetime,arrivals
S025,2025-01-12 14:45:00,3
S025,2025-01-12 15:00:00,5
S025,2025-01-12 15:15:00,0
S025,2025-01-12 15:30:00,1
S025,2025-01-12 15:45:00,2
S025,2025-01-12 16:00:00,0
S025,2025-01-12 16:15:00,0
S025,2025-01-12 16:30:00,3
S025,2025-01-12 16:45:00,1
S025,2025-01-12 17:00:00,6
S025,2025-01-12 17:15:00,7
S025,2025-01-12 17:30:00,5
S025,2025-01-12 17:45:00,1
S025,2025-01-12 18:00:00,6
S025,2025-01-12 18:15:00,5
S025,2025-01-12 18:30:00,2
S025,2025-01-12 18:45:00,6
S025,2025-01-12 19:00:00,4
S025,2025-01-12 19:15:00,4
S025,2025-01-12 19:30:00,0
S025,2025-01-12 19:45:00,8
S025,2025-01-12 20:00:00,4
S025,2025-01-12 20:15:00,1
S025,2025-01-12 20:30:00,5
S025,2025-01-12 20:45:00,5
S025,2025-01-12 21:00:00,7
S025,2025-01-12 21:15:00,2
S025,2025-01-12 21:30:00,5
S025,2025-01-12 21:45:00,4
S025,2025-01-12 22:00:00,3
S025,2025-01-12 22:15:00,1
S025,2025-01-12 22:30:00,2
S025,2025-01-12 22:45:00,2
S025,2025-01-12 23:00:00,2
S025,2025-01-12 23:15:00,0
S025,2025-01-12 23:30:00,2
S025,2025-01-12 23:45:00,3
S025,2025-01-13 00:00:00,0
S025,2025-01-13 00:15:00,1
S025,2025-01-13 00:30:00,2
S025,2025-01-13 00:45:00,1
S025,2025-01-13 01:00:00,3
S025,2025-01-13 01:15:00,2
S025,2025-01-13 01:30:00,2
S025,2025-01-13 01:45:00,3
S025,2025-01-13 02:00:00,1
S025,2025-01-13 02:15:00,4
S025,2025-01-13 02:30:00,3
S025,2025-01-13 02:45:00,1
S025,2025-01-13 03:00:00,1
S025,2025-01-13 03:15:00,1
S025,2025-01-13 03:30:00,4
S025,2025-01-13 03:45:00,3
S025,2025-01-13 04:00:00,1
S025,2025-01-13 04:15:00,2
S025,2025-01-13 04:30:00,0
S025,2025-01-13 04:45:00,1
S025,2025-01-13 05:00:00,1
S025,2025-01-13 05:15:00,3
S025,2025-01-13 05:30:00,2
S025,2025-01-13 05:45:00,2
S025,2025-01-13 06:00:00,2
S025,2025-01-13 06:15:00,1
S025,2025-01-13 06:30:00,2
S025,2025-01-13 06:45:00,0
S025,2025-01-13 07:00:00,4
S025,2025-01-13 07:15:00,0
S025,2025-01-13 07:30:00,2
S025,2025-01-13 07:45:00,3
S025,2025-01-13 08:00:00,4
S025,2025-01-13 08:15:00,3
S025,2025-01-13 08:30:00,5
S025,2025-01-13 08:45:00,7
S025,2025-01-13 09:00:00,5
S025,2025-01-13 09:15:00,0
S025,2025-01-13 09:30:00,7
S025,2025-01-13 09:45:00,3
S025,2025-01-13 10:00:00,7
S025,2025-01-13 10:15:00,7
S025,2025-01-13 10:30:00,7
S025,2025-01-13 10:45:00,6
S025,2025-01-13 11:00:00,4
S025,2025-01-13 11:15:00,5
S025,2025-01-13 11:30:00,5
S025,2025-01-13 11:45:00,7
S025,2025-01-13 12:00:00,1
S025,2025-01-13 12:15:00,3
S025,2025-01-13 12:30:00,1
S025,2025-01-13 12:45:00,2
S025,2025-01-13 13:00:00,4
S025,2025-01-13 13:15:00,2
S025,2025-01-13 13:30:00,3
S025,2025-01-13 13:45:00,1
S025,2025-01-13 14:00:00,0
S025,2025-01-13 14:15:00,1
S025,2025-01-13 14:30:00,2
S025,2025-01-13 14:45:00,2
S025,2025-01-13 15:00:00,3
S025,2025-01-13 15:15:00,1
S025,2025-01-13 15:30:00,4
S025,2025-01-13 15:45:00,4
S025,2025-01-13 16:00:00,0
S025,2025-01-13 16:15:00,2
S025,2025-01-13 16:30:00,3
S025,2025-01-13 16:45:00,2
S025,2025-01-13 17:00:00,3
S025,2025-01-13 17:15:00,3
S025,2025-01-13 17:30:00,1
S025,2025-01-13 17:45:00,3
S025,2025-01-13 18:00:00,3
S025,2025-01-13 18:15:00,5
S025,2025-01-13 18:30:00,5
S025,2025-01-13 18:45:00,5
S025,2025-01-13 19:00:00,3
S025,2025-01-13 19:15:00,4
S025,2025-01-13 19:30:00,3
S025,2025-01-13 19:45:00,6
S025,2025-01-13 20:00:00,5
S025,2025-01-13 20:15:00,2
S025,2025-01-13 20:30:00,1
S025,2025-01-13 20:45:00,4
S025,2025-01-13 21:00:00,1
S025,2025-01-13 21:15:00,2
S025,2025-01-13 21:30:00,1
S025,2025-01-13 21:45:00,2
S025,2025-01-13 22:00:00,1
S025,2025-01-13 22:15:00,2
S025,2025-01-13 22:30:00,2
S025,2025-01-13 22:45:00,1
S025,2025-01-13 23:00:00,1
S025,2025-01-13 23:15:00,2
S025,2025-01-13 23:30:00,1
S025,2025-01-13 23:45:00,1
S025,2025-01-14 00:00:00,0
S025,2025-01-14 00:15:00,4
S025,2025-01-14 00:30:00,1
S025,2025-01-14 00:45:00,1
S025,2025-01-14 01:00:00,3
S025,2025-01-14 01:15:00,2
S025,2025-01-14 01:30:00,2
S025,2025-01-14 01:45:00,2
S025,2025-01-14 02:00:00,0
S025,2025-01-14 02:15:00,4
S025,2025-01-14 02:30:00,2
S025,2025-01-14 02:45:00,3
S025,2025-01-14 03:00:00,0
S025,2025-01-14 03:15:00,2
S025,2025-01-14 03:30:00,1
S025,2025-01-14 03:45:00,0
S025,2025-01-14 04:00:00,2
S025,2025-01-14 04:15:00,4
S025,2025-01-14 04:30:00,1
S025,2025-01-14 04:45:00,0
S025,2025-01-14 05:00:00,3
S025,2025-01-14 05:15:00,2
S025,2025-01-14 05:30:00,2
S025,2025-01-14 05:45:00,3
S025,2025-01-14 06:00:00,2
S025,2025-01-14 06:15:00,1
S025,2025-01-14 06:30:00,1
S025,2025-01-14 06:45:00,2
S025,2025-01-14 07:00:00,1
S025,2025-01-14 07:15:00,3
S025,2025-01-14 07:30:00,1
S025,2025-01-14 07:45:00,2
S025,2025-01-14 08:00:00,1
S025,2025-01-14 08:15:00,9
S025,2025-01-14 08:30:00,9
S025,2025-01-14 08:45:00,3
S025,2025-01-14 09:00:00,7
S025,2025-01-14 09:15:00,1
S025,2025-01-14 09:30:00,3
S025,2025-01-14 09:45:00,6
S025,2025-01-14 10:00:00,4
S025,2025-01-14 10:15:00,2
S025,2025-01-14 10:30:00,1
S025,2025-01-14 10:45:00,2
S025,2025-01-14 11:00:00,6
S025,2025-01-14 11:15:00,6
S025,2025-01-14 11:30:00,2
S025,2025-01-14 11:45:00,6
S025,2025-01-14 12:00:00,2
S025,2025-01-14 12:15:00,2
S025,2025-01-14 12:30:00,1
S025,2025-01-14 12:45:00,1
S025,2025-01-14 13:00:00,0
S025,2025-01-14 13:15:00,1
S025,2025-01-14 13:30:00,2
S025,2025-01-14 13:45:00,2
S025,2025-01-14 14:00:00,1
S025,2025-01-14 14:15:00,1
S025,2025-01-14 14:30:00,1
S025,2025-01-14 14:45:00,1
S025,2025-01-14 15:00:00,1
S025,2025-01-14 15:15:00,3
S025,2025-01-14 15:30:00,3
S025,2025-01-14 15:45:00,3
S025,2025-01-14 16:00:00,0
S025,2025-01-14 16:15:00,2
S025,2025-01-14 16:30:00,2
S025,2025-01-14 16:45:00,4
S025,2025-01-14 17:00:00,5
S025,2025-01-14 17:15:00,2
S025,2025-01-14 17:30:00,2
S025,2025-01-14 17:45:00,7
S025,2025-01-14 18:00:00,2
S025,2025-01-14 18:15:00,5
S025,2025-01-14 18:30:00,5
S025,2025-01-14 18:45:00,6
S025,2025-01-14 19:00:00,4
S025,2025-01-14 19:15:00,3
S025,2025-01-14 19:30:00,1
S025,2025-01-14 19:45:00,1
S025,2025-01-14 20:00:00,5
S025,2025-01-14 20:15:00,1
S025,2025-01-14 20:30:00,3
S025,2025-01-14 20:45:00,3
S025,2025-01-14 21:00:00,1
S025,2025-01-14 21:15:00,1
S025,2025-01-14 21:30:00,2
S025,2025-01-14 21:45:00,2
S025,2025-01-14 22:00:00,2
S025,2025-01-14 22:15:00,3
S025,2025-01-14 22:30:00,1
S025,2025-01-14 22:45:00,1
S025,2025-01-14 23:00:00,4
S025,2025-01-14 23:15:00,3
S025,2025-01-14 23:30:00,0
S025,2025-01-14 23:45:00,3
S026,2025-01-01 00:00:00,1
S026,2025-01-01 00:15:00,1
S026,2025-01-01 00:30:00,3
S026,2025-01-01 00:45:00,1
S026,2025-01-01 01:00:00,1
S026,2025-01-01 01:15:00,3
S026,2025-01-01 01:30:00,1
S026,2025-01-01 01:45:00,0
S026,2025-01-01 02:00:00,2
S026,2025-01-01 02:15:00,1
S026,2025-01-01 02:30:00,2
S026,2025-01-01 02:45:00,2
S026,2025-01-01 03:00:00,2
S026,2025-01-01 03:15:00,1
S026,2025-01-01 03:30:00,1
S026,2025-01-01 03:45:00,1
S026,2025-01-01 04:00:00,3
S026,2025-01-01 04:15:00,0
S026,2025-01-01 04:30:00,2
S026,2025-01-01 04:45:00,1
S026,2025-01-01 05:00:00,0
S026,2025-01-01 05:15:00,0
S026,2025-01-01 05:30:00,0
S026,2025-01-01 05:45:00,1
S026,2025-01-01 06:00:00,0
S026,2025-01-01 06:15:00,1
S026,2025-01-01 06:30:00,2
S026,2025-01-01 06:45:00,0
S026,2025-01-01 07:00:00,2
S026,2025-01-01 07:15:00,0
S026,2025-01-01 07:30:00,1
S026,2025-01-01 07:45:00,1
S026,2025-01-01 08:00:00,6
S026,2025-01-01 08:15:00,4
S026,2025-01-01 08:30:00,1
S026,2025-01-01 08:45:00,0
S026,2025-01-01 09:00:00,2
S026,2025-01-01 09:15:00,2
S026,2025-01-01 09:30:00,3
S026,2025-01-01 09:45:00,1
S026,2025-01-01 10:00:00,1
S026,2025-01-01 10:15:00,4
S026,2025-01-01 10:30:00,2
S026,2025-01-01 10:45:00,3
S026,2025-01-01 11:00:00,6
S026,2025-01-01 11:15:00,2
S026,2025-01-01 11:30:00,2
S026,2025-01-01 11:45:00,1
S026,2025-01-01 12:00:00,1
S026,2025-01-01 12:15:00,0
S026,2025-01-01 12:30:00,0
S026,2025-01-01 12:45:00,0
S026,2025-01-01 13:00:00,0
S026,2025-01-01 13:15:00,0
S026,2025-01-01 13:30:00,2
S026,2025-01-01 13:45:00,2
S026,2025-01-01 14:00:00,0
S026,2025-01-01 14:15:00,2
S026,2025-01-01 14:30:00,0
S026,2025-01-01 14:45:00,0
S026,2025-01-01 15:00:00,2
S026,2025-01-01 15:15:00,2
S026,2025-01-01 15:30:00,1
S026,2025-01-01 15:45:00,3
S026,2025-01-01 16:00:00,0
S026,2025-01-01 16:15:00,0
S026,2025-01-01 16:30:00,0
S026,2025-01-01 16:45:00,0
S026,2025-01-01 17:00:00,3
S026,2025-01-01 17:15:00,1
S026,2025-01-01 17:30:00,2
S026,2025-01-01 17:45:00,0
S026,2025-01-01 18:00:00,4
S026,2025-01-01 18:15:00,3
S026,2025-01-01 18:30:00,0
S026,2025-01-01 18:45:00,3
S026,2025-01-01 19:00:00,2
S026,2025-01-01 19:15:00,1
S026,2025-01-01 19:30:00,1
S026,2025-01-01 19:45:00,3
S026,2025-01-01 20:00:00,4
S026,2025-01-01 20:15:00,6
S026,2025-01-01 20:30:00,3
S026,2025-01-01 20:45:00,2
S026,2025-01-01 21:00:00,3
S026,2025-01-01 21:15:00,2
S026,2025-01-01 21:30:00,2
S026,2025-01-01 21:45:00,2
S026,2025-01-01 22:00:00,0
S026,2025-01-01 22:15:00,0
S026,2025-01-01 22:30:00,2
S026,2025-01-01 22:45:00,1
S026,2025-01-01 23:00:00,2
S026,2025-01-01 23:15:00,2
S026,2025-01-01 23:30:00,0
S026,2025-01-01 23:45:00,2
S026,2025-01-02 00:00:00,0
S026,2025-01-02 00:15:00,1
S026,2025-01-02 00:30:00,1
S026,2025-01-02 00:45:00,1
S026,2025-01-02 01:00:00,2
S026,2025-01-02 01:15:00,3
S026,2025-01-02 01:30:00,0
S026,2025-01-02 01:45:00,1
S026,2025-01-02 02:00:00,1
S026,2025-01-02 02:15:00,0
S026,2025-01-02 02:30:00,2
S026,2025-01-02 02:45:00,0
S026,2025-01-02 03:00:00,0
S026,2025-01-02 03:15:00,2
S026,2025-01-02 03:30:00,1
S026,2025-01-02 03:45:00,0
S026,2025-01-02 04:00:00,1
S026,2025-01-02 04:15:00,2
S026,2025-01-02 04:30:00,2
S026,2025-01-02 04:45:00,1
S026,2025-01-02 05:00:00,1
S026,2025-01-02 05:15:00,1
S026,2025-01-02 05:30:00,1
S026,2025-01-02 05:45:00,1
S026,2025-01-02 06:00:00,1
S026,2025-01-02 06:15:00,2
S026,2025-01-02 06:30:00,2
S026,2025-01-02 06:45:00,0
S026,2025-01-02 07:00:00,0
S026,2025-01-02 07:15:00,0
S026,2025-01-02 07:30:00,1
S026,2025-01-02 07:45:00,2
S026,2025-01-02 08:00:00,3
S026,2025-01-02 08:15:00,0
S026,2025-01-02 08:30:00,3
S026,2025-01-02 08:45:00,3
S026,2025-01-02 09:00:00,0
S026,2025-01-02 09:15:00,3
S026,2025-01-02 09:30:00,3
S026,2025-01-02 09:45:00,2
S026,2025-01-02 10:00:00,2
S026,2025-01-02 10:15:00,0
S026,2025-01-02 10:30:00,1
S026,2025-01-02 10:45:00,1
S026,2025-01-02 11:00:00,2
S026,2025-01-02 11:15:00,4
S026,2025-01-02 11:30:00,2
S026,2025-01-02 11:45:00,3
S026,2025-01-02 12:00:00,3
S026,2025-01-02 12:15:00,2
S026,2025-01-02 12:30:00,2
S026,2025-01-02 12:45:00,0
S026,2025-01-02 13:00:00,3
S026,2025-01-02 13:15:00,1
S026,2025-01-02 13:30:00,1
S026,2025-01-02 13:45:00,0
S026,2025-01-02 14:00:00,1
S026,2025-01-02 14:15:00,0
S026,2025-01-02 14:30:00,0
S026,2025-01-02 14:45:00,3
S026,2025-01-02 15:00:00,1
S026,2025-01-02 15:15:00,2
S026,2025-01-02 15:30:00,1
S026,2025-01-02 15:45:00,0
S026,2025-01-02 16:00:00,1
S026,2025-01-02 16:15:00,1
S026,2025-01-02 16:30:00,1
S026,2025-01-02 16:45:00,3
S026,2025-01-02 17:00:00,3
S026,2025-01-02 17:15:00,2
S026,2025-01-02 17:30:00,3
S026,2025-01-02 17:45:00,4
S026,2025-01-02 18:00:00,3
S026,2025-01-02 18:15:00,3
S026,2025-01-02 18:30:00,2
S026,2025-01-02 18:45:00,3
S026,2025-01-02 19:00:00,2
S026,2025-01-02 19:15:00,0
S026,2025-01-02 19:30:00,0
S026,2025-01-02 19:45:00,5
S026,2025-01-02 20:00:00,3
S026,2025-01-02 20:15:00,3
S026,2025-01-02 20:30:00,3
S026,2025-01-02 20:45:00,1
S026,2025-01-02 21:00:00,2
S026,2025-01-02 21:15:00,3
S026,2025-01-02 21:30:00,6
S026,2025-01-02 21:45:00,3
S026,2025-01-02 22:00:00,1
S026,2025-01-02 22:15:00,1
S026,2025-01-02 22:30:00,3
S026,2025-01-02 22:45:00,1
S026,2025-01-02 23:00:00,1
S026,2025-01-02 23:15:00,2
S026,2025-01-02 23:30:00,0
S026,2025-01-02 23:45:00,1
S026,2025-01-03 00:00:00,2
S026,2025-01-03 00:15:00,2
S026,2025-01-03 00:30:00,2
S026,2025-01-03 00:45:00,3
S026,2025-01-03 01:00:00,0
S026,2025-01-03 01:15:00,1
S026,2025-01-03 01:30:00,0
S026,2025-01-03 01:45:00,1
S026,2025-01-03 02:00:00,1
S026,2025-01-03 02:15:00,1
S026,2025-01-03 02:30:00,2
S026,2025-01-03 02:45:00,0
S026,2025-01-03 03:00:00,0
S026,2025-01-03 03:15:00,0
S026,2025-01-03 03:30:00,3
S026,2025-01-03 03:45:00,2
S026,2025-01-03 04:00:00,0
S026,2025-01-03 04:15:00,2
S026,2025-01-03 04:30:00,1
S026,2025-01-03 04:45:00,1
S026,2025-01-03 05:00:00,3
S026,2025-01-03 05:15:00,2
S026,2025-01-03 05:30:00,2
S026,2025-01-03 05:45:00,2
S026,2025-01-03 06:00:00,2
S026,2025-01-03 06:15:00,2
S026,2025-01-03 06:30:00,2
S026,2025-01-03 06:45:00,2
S026,2025-01-03 07:00:00,3
S026,2025-01-03 07:15:00,0
S026,2025-01-03 07:30:00,0
S026,2025-01-03 07:45:00,0
S026,2025-01-03 08:00:00,3
S026,2025-01-03 08:15:00,4
S026,2025-01-03 08:30:00,4
S026,2025-01-03 08:45:00,4
S026,2025-01-03 09:00:00,5
S026,2025-01-03 09:15:00,2
S026,2025-01-03 09:30:00,3
S026,2025-01-03 09:45:00,2
S026,2025-01-03 10:00:00,2
S026,2025-01-03 10:15:00,5
S026,2025-01-03 10:30:00,2
S026,2025-01-03 10:45:00,0
S026,2025-01-03 11:00:00,1
S026,2025-01-03 11:15:00,3
S026,2025-01-03 11:30:00,0
S026,2025-01-03 11:45:00,3
S026,2025-01-03 12:00:00,1
S026,2025-01-03 12:15:00,2
S026,2025-01-03 12:30:00,0
S026,2025-01-03 12:45:00,2
S026,2025-01-03 13:00:00,0
S026,2025-01-03 13:15:00,1
S026,2025-01-03 13:30:00,3
S026,2025-01-03 13:45:00,3
S026,2025-01-03 14:00:00,2
S026,2025-01-03 14:15:00,1
S026,2025-01-03 14:30:00,1
S026,2025-01-03 14:45:00,1
S026,2025-01-03 15:00:00,0
S026,2025-01-03 15:15:00,1
S026,2025-01-03 15:30:00,1
S026,2025-01-03 15:45:00,1
S026,2025-01-03 16:00:00,2
S026,2025-01-03 16:15:00,1
S026,2025-01-03 16:30:00,3
S026,2025-01-03 16:45:00,2
S026,2025-01-03 17:00:00,4
S026,2025-01-03 17:15:00,4
S026,2025-01-03 17:30:00,5
S026,2025-01-03 17:45:00,3
S026,2025-01-03 18:00:00,2
S026,2025-01-03 18:15:00,1
S026,2025-01-03 18:30:00,1
S026,2025-01-03 18:45:00,2
S026,2025-01-03 19:00:00,4
S026,2025-01-03 19:15:00,1
S026,2025-01-03 19:30:00,2
S026,2025-01-03 19:45:00,2
S026,2025-01-03 20:00:00,3
S026,2025-01-03 20:15:00,3
S026,2025-01-03 20:30:00,4
S026,2025-01-03 20:45:00,3
S026,2025-01-03 21:00:00,5
S026,2025-01-03 21:15:00,3
S026,2025-01-03 21:30:00,5
S026,2025-01-03 21:45:00,1
S026,2025-01-03 22:00:00,1
S026,2025-01-03 22:15:00,2
S026,2025-01-03 22:30:00,0
S026,2025-01-03 22:45:00,7
S026,2025-01-03 23:00:00,5
S026,2025-01-03 23:15:00,1
S026,2025-01-03 23:30:00,1
S026,2025-01-03 23:45:00,2
S026,2025-01-04 00:00:00,0
S026,2025-01-04 00:15:00,0
S026,2025-01-04 00:30:00,1
S026,2025-01-04 00:45:00,0
S026,2025-01-04 01:00:00,4
S026,2025-01-04 01:15:00,1
S026,2025-01-04 01:30:00,0
S026,2025-01-04 01:45:00,1
S026,2025-01-04 02:00:00,1
S026,2025-01-04 02:15:00,2
S026,2025-01-04 02:30:00,5
S026,2025-01-04 02:45:00,0
S026,2025-01-04 03:00:00,2
S026,2025-01-04 03:15:00,0
S026,2025-01-04 03:30:00,0
S026,2025-01-04 03:45:00,0
S026,2025-01-04 04:00:00,0
S026,2025-01-04 04:15:00,2
S026,2025-01-04 04:30:00,0
S026,2025-01-04 04:45:00,2
S026,2025-01-04 05:00:00,1
S026,2025-01-04 05:15:00,2
S026,2025-01-04 05:30:00,0
S026,2025-01-04 05:45:00,1
S026,2025-01-04 06:00:00,1
S026,2025-01-04 06:15:00,3
S026,2025-01-04 06:30:00,1
S026,2025-01-04 06:45:00,2
S026,2025-01-04 07:00:00,2
S026,2025-01-04 07:15:00,1
S026,2025-01-04 07:30:00,1
S026,2025-01-04 07:45:00,2
S026,2025-01-04 08:00:00,4
S026,2025-01-04 08:15:00,2
S026,2025-01-04 08:30:00,3
S026,2025-01-04 08:45:00,0
S026,2025-01-04 09:00:00,1
S026,2025-01-04 09:15:00,0
S026,2025-01-04 09:30:00,1
S026,2025-01-04 09:45:00,3
S026,2025-01-04 10:00:00,3
S026,2025-01-04 10:15:00,0
S026,2025-01-04 10:30:00,3
S026,2025-01-04 10:45:00,4
S026,2025-01-04 11:00:00,5
S026,2025-01-04 11:15:00,2
S026,2025-01-04 11:30:00,1
S026,2025-01-04 11:45:00,7
S026,2025-01-04 12:00:00,2
S026,2025-01-04 12:15:00,2
S026,2025-01-04 12:30:00,1
S026,2025-01-04 12:45:00,0
S026,2025-01-04 13:00:00,0
S026,2025-01-04 13:15:00,2
S026,2025-01-04 13:30:00,2
S026,2025-01-04 13:45:00,2
S026,2025-01-04 14:00:00,2
S026,2025-01-04 14:15:00,1
S026,2025-01-04 14:30:00,1
S026,2025-01-04 14:45:00,3
S026,2025-01-04 15:00:00,3
S026,2025-01-04 15:15:00,2
S026,2025-01-04 15:30:00,0
S026,2025-01-04 15:45:00,1
S026,2025-01-04 16:00:00,0
S026,2025-01-04 16:15:00,2
S026,2025-01-04 16:30:00,1
S026,2025-01-04 16:45:00,0
S026,2025-01-04 17:00:00,2
S026,2025-01-04 17:15:00,3
S026,2025-01-04 17:30:00,2
S026,2025-01-04 17:45:00,3
S026,2025-01-04 18:00:00,2
S026,2025-01-04 18:15:00,4
S026,2025-01-04 18:30:00,0
S026,2025-01-04 18:45:00,4
S026,2025-01-04 19:00:00,0
S026,2025-01-04 19:15:00,5
S026,2025-01-04 19:30:00,3
S026,2025-01-04 19:45:00,8
S026,2025-01-04 20:00:00,2
S026,2025-01-04 20:15:00,2
S026,2025-01-04 20:30:00,2
S026,2025-01-04 20:45:00,5
S026,2025-01-04 21:00:00,1
S026,2025-01-04 21:15:00,1
S026,2025-01-04 21:30:00,1
S026,2025-01-04 21:45:00,4
S026,2025-01-04 22:00:00,3
S026,2025-01-04 22:15:00,3
S026,2025-01-04 22:30:00,0
S026,2025-01-04 22:45:00,0
S026,2025-01-04 23:00:00,1
S026,2025-01-04 23:15:00,3
S026,2025-01-04 23:30:00,5
S026,2025-01-04 23:45:00,2
S026,2025-01-05 00:00:00,3
S026,2025-01-05 00:15:00,1
S026,2025-01-05 00:30:00,2
S026,2025-01-05 00:45:00,1
S026,2025-01-05 01:00:00,2
S026,2025-01-05 01:15:00,2
S026,2025-01-05 01:30:00,1
S026,2025-01-05 01:45:00,2
S026,2025-01-05 02:00:00,2
S026,2025-01-05 02:15:00,0
S026,2025-01-05 02:30:00,0
S026,2025-01-05 02:45:00,1
S026,2025-01-05 03:00:00,0
S026,2025-01-05 03:15:00,0
S026,2025-01-05 03:30:00,1
S026,2025-01-05 03:45:00,2
S026,2025-01-05 04:00:00,1
S026,2025-01-05 04:15:00,1
S026,2025-01-05 04:30:00,2
S026,2025-01-05 04:45:00,1
S026,2025-01-05 05:00:00,1
S026,2025-01-05 05:15:00,2
S026,2025-01-05 05:30:00,0
S026,2025-01-05 05:45:00,1
S026,2025-01-05 06:00:00,0
S026,2025-01-05 06:15:00,1
S026,2025-01-05 06:30:00,1
S026,2025-01-05 06:45:00,0
S026,2025-01-05 07:00:00,0
S026,2025-01-05 07:15:00,2
S026,2025-01-05 07:30:00,1
S026,2025-01-05 07:45:00,2
S026,2025-01-05 08:00:00,6
S026,2025-01-05 08:15:00,1
S026,2025-01-05 08:30:00,1
S026,2025-01-05 08:45:00,6
S026,2025-01-05 09:00:00,5
S026,2025-01-05 09:15:00,4
S026,2025-01-05 09:30:00,3
S026,2025-01-05 09:45:00,1
S026,2025-01-05 10:00:00,2
S026,2025-01-05 10:15:00,4
S026,2025-01-05 10:30:00,5
S026,2025-01-05 10:45:00,2
S026,2025-01-05 11:00:00,3
S026,2025-01-05 11:15:00,5
S026,2025-01-05 11:30:00,3
S026,2025-01-05 11:45:00,1
S026,2025-01-05 12:00:00,3
S026,2025-01-05 12:15:00,1
S026,2025-01-05 12:30:00,2
S026,2025-01-05 12:45:00,2
S026,2025-01-05 13:00:00,1
S026,2025-01-05 13:15:00,3
S026,2025-01-05 13:30:00,4
S026,2025-01-05 13:45:00,0
S026,2025-01-05 14:00:00,2
S026,2025-01-05 14:15:00,0
S026,2025-01-05 14:30:00,3
S026,2025-01-05 14:45:00,1
S026,2025-01-05 15:00:00,1
S026,2025-01-05 15:15:00,1
S026,2025-01-05 15:30:00,3
S026,2025-01-05 15:45:00,0
S026,2025-01-05 16:00:00,2
S026,2025-01-05 16:15:00,3
S026,2025-01-05 16:30:00,0
S026,2025-01-05 16:45:00,0
S026,2025-01-05 17:00:00,3
S026,2025-01-05 17:15:00,4
S026,2025-01-05 17:30:00,3
S026,2025-01-05 17:45:00,0
S026,2025-01-05 18:00:00,3
S026,2025-01-05 18:15:00,2
S026,2025-01-05 18:30:00,3
S026,2025-01-05 18:45:00,1
S026,2025-01-05 19:00:00,4
S026,2025-01-05 19:15:00,1
S026,2025-01-05 19:30:00,1
S026,2025-01-05 19:45:00,3
S026,2025-01-05 20:00:00,5
S026,2025-01-05 20:15:00,3
S026,2025-01-05 20:30:00,8
S026,2025-01-05 20:45:00,1
S026,2025-01-05 21:00:00,0
S026,2025-01-05 21:15:00,5
S026,2025-01-05 21:30:00,2
S026,2025-01-05 21:45:00,2
S026,2025-01-05 22:00:00,1
S026,2025-01-05 22:15:00,2
S026,2025-01-05 22:30:00,5
S026,2025-01-05 22:45:00,1
S026,2025-01-05 23:00:00,1
S026,2025-01-05 23:15:00,1
S026,2025-01-05 23:30:00,3
S026,2025-01-05 23:45:00,2
S026,2025-01-06 00:00:00,1
S026,2025-01-06 00:15:00,3
S026,2025-01-06 00:30:00,2
S026,2025-01-06 00:45:00,1
S026,2025-01-06 01:00:00,2
S026,2025-01-06 01:15:00,2
S026,2025-01-06 01:30:00,1
S026,2025-01-06 01:45:00,2
S026,2025-01-06 02:00:00,1
S026,2025-01-06 02:15:00,2
S026,2025-01-06 02:30:00,2
S026,2025-01-06 02:45:00,0
S026,2025-01-06 03:00:00,1
S026,2025-01-06 03:15:00,2
S026,2025-01-06 03:30:00,3
S026,2025-01-06 03:45:00,2
S026,2025-01-06 04:00:00,1
S026,2025-01-06 04:15:00,0
S026,2025-01-06 04:30:00,4
S026,2025-01-06 04:45:00,0
S026,2025-01-06 05:00:00,1
S026,2025-01-06 05:15:00,1
S026,2025-01-06 05:30:00,1
S026,2025-01-06 05:45:00,3
S026,2025-01-06 06:00:00,0
S026,2025-01-06 06:15:00,1
S026,2025-01-06 06:30:00,0
S026,2025-01-06 06:45:00,3
S026,2025-01-06 07:00:00,2
S026,2025-01-06 07:15:00,3
S026,2025-01-06 07:30:00,0
S026,2025-01-06 07:45:00,2
S026,2025-01-06 08:00:00,4
S026,2025-01-06 08:15:00,6
S026,2025-01-06 08:30:00,3
S026,2025-01-06 08:45:00,1
S026,2025-01-06 09:00:00,3
S026,2025-01-06 09:15:00,4
S026,2025-01-06 09:30:00,4
S026,2025-01-06 09:45:00,4
S026,2025-01-06 10:00:00,3
S026,2025-01-06 10:15:00,2
S026,2025-01-06 10:30:00,2
S026,2025-01-06 10:45:00,5
S026,2025-01-06 11:00:00,2
S026,2025-01-06 11:15:00,1
S026,2025-01-06 11:30:00,5
S026,2025-01-06 11:45:00,3
S026,2025-01-06 12:00:00,1
S026,2025-01-06 12:15:00,3
S026,2025-01-06 12:30:00,2
S026,2025-01-06 12:45:00,1
S026,2025-01-06 13:00:00,1
S026,2025-01-06 13:15:00,1
S026,2025-01-06 13:30:00,0
S026,2025-01-06 13:45:00,1
S026,2025-01-06 14:00:00,0
S026,2025-01-06 14:15:00,1
S026,2025-01-06 14:30:00,2
S026,2025-01-06 14:45:00,2
S026,2025-01-06 15:00:00,3
S026,2025-01-06 15:15:00,2
S026,2025-01-06 15:30:00,1
S026,2025-01-06 15:45:00,2
S026,2025-01-06 16:00:00,2
S026,2025-01-06 16:15:00,1
S026,2025-01-06 16:30:00,3
S026,2025-01-06 16:45:00,1
